gs_thumburl,comment_count,hpc_bbox.Tx,hpc_bbox.Ty,hpc_bbox.obstime.jd1,hpc_bbox.obstime.jd2,hpc_bbox.observer.lon,hpc_bbox.observer.lat,hpc_bbox.observer.radius,hpc_bbox.observer.obstime.jd1,hpc_bbox.observer.obstime.jd2,meanphotoenergydensity,frm_humanflag,hgc_coord.lon,hgc_coord.lat,hgc_coord.obstime.jd1,hgc_coord.obstime.jd2,hgc_coord.observer.lon,hgc_coord.observer.lat,hgc_coord.observer.radius,hgc_coord.observer.obstime.jd1,hgc_coord.observer.obstime.jd2,ar_spotarearepruncert,obs_levelnum,hpc_coord.Tx,hpc_coord.Ty,hpc_coord.obstime.jd1,hpc_coord.obstime.jd2,hpc_coord.observer.lon,hpc_coord.observer.lat,hpc_coord.observer.radius,hpc_coord.observer.obstime.jd1,hpc_coord.observer.obstime.jd2,event_npixels,gs_imageurl,ar_polarity,frm_paramset,hrc_coord.rho,hrc_coord.psi,hrc_coord.z,hrc_coord.obstime.jd1,hrc_coord.obstime.jd2,hrc_coord.observer.lon,hrc_coord.observer.lat,hrc_coord.observer.radius,hrc_coord.observer.obstime.jd1,hrc_coord.observer.obstime.jd2,event_starttime,ar_mtwilsoncls,event_type,meantwistalpha,intensmin,obs_meanwavel,frm_url,bound_chaincode.ra,bound_chaincode.dec,totalphotoenergy,noposition,ar_spotarearepr,active,intensmax,frm_versionnumber,ar_pilcurvature,area_uncert,obs_dataprepurl,hpc_geom,hgc_bbox.lon,hgc_bbox.lat,hgc_bbox.obstime.jd1,hgc_bbox.obstime.jd2,hgc_bbox.observer.lon,hgc_bbox.observer.lat,hgc_bbox.observer.radius,hgc_bbox.observer.obstime.jd1,hgc_bbox.observer.obstime.jd2,intensmedian,chaincodetype,obs_channelid,event_clippedspatial,ar_noaaclass,SOL_standard,event_avg_rating,eventtype,hpc_boundcc.Tx,hpc_boundcc.Ty,hpc_boundcc.obstime.jd1,hpc_boundcc.obstime.jd2,hpc_boundcc.observer.lon,hpc_boundcc.observer.lat,hpc_boundcc.observer.radius,hpc_boundcc.observer.obstime.jd1,hpc_boundcc.observer.obstime.jd2,event_mapurl,frm_contact,meanvertcurrentdensity,ar_penumbracls,intensmean,bound_ccstartc1,frm_name,area_atdiskcenter,frm_identifier,obs_observatory,event_description,ar_spotarearaw,unsignedflux,boundbox_c2ur,highshearareapercent,obs_firstprocessingdate,sharp_noaa_ars,boundbox_c2ll,frm_institute,hrc_bbox.rho,hrc_bbox.psi,hrc_bbox.z,hrc_bbox.obstime.jd1,hrc_bbox.obstime.jd2,hrc_bbox.observer.lon,hrc_bbox.observer.lat,hrc_bbox.observer.radius,hrc_bbox.observer.obstime.jd1,hrc_bbox.observer.obstime.jd2,refs_orig,meangradienthorz,gwill,ar_mcintoshcls,event_maskurl,bound_ccstartc2,gs_movieurl,event_score,event_expires,hrc_boundcc.rho,hrc_boundcc.psi,hrc_boundcc.z,hrc_boundcc.obstime.jd1,hrc_boundcc.obstime.jd2,hrc_boundcc.observer.lon,hrc_boundcc.observer.lat,hrc_boundcc.observer.radius,hrc_boundcc.observer.obstime.jd1,hrc_boundcc.observer.obstime.jd2,event_probability,hpc_heliosphere_corrected,intensvar,frm_daterun,highsheararea,hpc_y,hpc_x,search_instrument,ar_numspots,kb_archivdate,kb_archivist,intenstotal,sum_overlap_scores,unsignedvertcurrent,hgs_boundcc.lon,hgs_boundcc.lat,hgs_boundcc.obstime.jd1,hgs_boundcc.obstime.jd2,intensskew,obs_includesnrt,rasterscan,kb_archivid,search_frm_name,meaninclinationgamma,boundbox_c1ur,ar_noaanum,area_atdiskcenteruncert,boundbox_c1ll,absnetcurrenthelicity,meancurrenthelicity,event_importance_num_ratings,ar_compactnesscls,event_testflag,maxmagfieldstrength,event_c2error,hrc_r,hgs_y,obs_title,hgs_x,hcr_checked,frm_specificid,totalphotoenergydensity,event_title,ar_sumnegsignedflux,obs_instrument,ar_neutrallength,event_c1error,revision,hpc_radius,meanshearangle,event_endtime,ar_spotarearawuncert,event_importance,meangradienttotal,search_observatory,ar_sumpossignedflux,area_raw,meangradientvert,concept,ar_axislength,solar_object_locator,hgc_boundcc.lon,hgc_boundcc.lat,hgc_boundcc.obstime.jd1,hgc_boundcc.obstime.jd2,hgc_boundcc.observer.lon,hgc_boundcc.observer.lat,hgc_boundcc.observer.radius,hgc_boundcc.observer.obstime.jd1,hgc_boundcc.observer.obstime.jd2,log_r_value,hgc_x,hrc_a,hgc_y,gs_galleryid,hgs_coord.lon,hgs_coord.lat,hgs_coord.obstime.jd1,hgs_coord.obstime.jd2,ar_zurichcls,bound_ccnsteps,intenskurt,event_clippedtemporal,hee_x,hee_y,hee_z,rasterscantype,search_channelid,unsignedcurrenthelicity,hgs_bbox.lon,hgs_bbox.lat,hgs_bbox.obstime.jd1,hgs_bbox.obstime.jd2,savncpp,obs_lastprocessingdate,refs,event_coord
,0,"[-885.3899999998976, -878.9220000000205, -880.1520000000019, -886.6319999999832, -885.3899999998976]","[-170.3982, -169.6044, -162.6804, -163.476, -170.3982]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,true,122.45634000000001,-11.0,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,,,-882.816000000108,-166.5402,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,,,,N/A,0.92124490835842,190.68310394270998,1.0,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,2014-01-01,BETAAGAMMA-DELTA,AR,,,5e-05,N/A,[None],[None],,false,,true,,,,,,0103000000010000000500000085EB51B81EAB8BC08D28ED0DBE4C65C04C37894160778BC07A36AB3E573365C0F0A7C64B37818BC0598638D6C55564C0931804560EB58BC0AC1C5A643B6F64C085EB51B81EAB8BC08D28ED0DBE4C65C0,"[121.95634, 122.95634, 122.95634, 121.95634, 121.95634]","[-11.206264, -11.206264, -10.793736, -10.793736, -11.206264]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,visible,,,SOL2014-01-01T00:00:00L122C101,,1,[None],[None],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],,http://www.swpc.noaa.gov/,,,,,NOAA SWPC Observer,60873508.0,NOAA SWPC,various,Note: Latitudinal extent not provided by SWPC and is calculated assuming area=lat_ext*long_ext.,,,-10.7937355,,,,-11.2062645,NOAA Space Weather Prediction Center,"[0.924578, 0.917912, 0.917833, 0.924516, 0.924578]","[190.89369499999998, 190.922043, 190.47192, 190.44679100000002, 190.89369499999998]","[1.0, 1.0, 1.0, 1.0, 1.0]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,,CRO,,,,0.007272727236233769,,[None],[None],[1.0],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],1.0,false,,2014-01-01T09:36:09,,-166.5402,-882.816,nil,1,2014-01-01T09:35:57,cheung_mark,,0,,[None],[None],[2456658.0],[0.5],,,,ivo://helio-informatics.org/AR_NOAASWPCObserver_20140101_093609_NOAA11943_20140101,SWPC,,-66.5,11943,,-67.5,,,,,false,,0.206265,0.92124490835842,-11,,-67,true,,,,,various,,0.5,1,898.3872929154998,,2014-01-01 23:59:59,,,,nil,,,,Active Region,,SOL2014-01-01T00:00:00L122C101,[None],[None],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],,122.45634000000001,100.68310394270999,-11,,-67.0,-11.0,2456658.0,0.5,,,,,,,,,visible,,"[-67.5, -66.5, -66.5, -67.5, -67.5]","[-11.206264, -11.206264, -10.793736, -10.793736, -11.206264]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,"[{'ref_name': 'FRM_URL', 'ref_type': 'unknown', 'ref_url': 'N/A'}, {'ref_name': 'NASA Solar Monitor', 'ref_type': 'html', 'ref_url': 'http://www.solarmonitor.org/region.php?date=20140101%26region=11943'}]","<SkyCoord (HeliographicStonyhurst: obstime=2014-01-01T00:00:00.000, rsun=695700.0 km): (lon, lat) in deg
    (-67., -11.)>"
,0,"[915.81, 936.912, 937.614, 916.5, 915.81]","[-259.3068, -268.422, -265.9698, -256.845, -259.3068]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,true,272.45634,-16.0,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,,,931.002,-262.611,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,,,,N/A,0.991942744971953,344.24764673730317,1.0,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,2014-01-01,BETA-GAMMA-DELTA,AR,,,5e-05,N/A,[None],[None],,false,,true,,,,,,0103000000010000000500000014AE47E17A9E8C409BE61DA7E83470C09EEFA7C64B478D40986E1283C0C670C0F4FDD478E94C8D40933A014D849F70C00000000000A48C40EC51B81E850D70C014AE47E17A9E8C409BE61DA7E83470C0,"[266.95634, 277.95634, 277.95634, 266.95634, 266.95634]","[-16.075005, -16.075005, -15.924995, -15.924995, -16.075005]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,visible,,,SOL2014-01-01T00:00:00L273C106,,1,[None],[None],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],,http://www.swpc.noaa.gov/,,,,,NOAA SWPC Observer,243494032.0,NOAA SWPC,various,Note: Latitudinal extent not provided by SWPC and is calculated assuming area=lat_ext*long_ext.,,,-15.924995,,,,-16.075005,NOAA Space Weather Prediction Center,"[0.97603, 0.999402, 0.999404, 0.976026, 0.97603]","[344.190808, 344.01317800000004, 344.16313, 344.34471099999996, 344.190808]","[1.0, 1.0, 1.0, 1.0, 1.0]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,,EAC,,,,0.029090908944935077,,[None],[None],[1.0],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],1.0,false,,2014-01-01T09:35:47,,-262.611,931.002,nil,5,2014-01-01T09:35:35,cheung_mark,,0,,[None],[None],[2456658.0],[0.5],,,,ivo://helio-informatics.org/AR_NOAASWPCObserver_20140101_093547_NOAA11934_20140101,SWPC,,88.5,11934,,77.5,,,,,false,,0.0750054,0.991942744971953,-16,,83,true,,,,,various,,5.5,1,967.3309988442426,,2014-01-01 23:59:59,,,,nil,,,,Active Region,,SOL2014-01-01T00:00:00L273C106,[None],[None],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],,-87.54365999999999,254.24764673730317,-16,,83.0,-16.0,2456658.0,0.5,,,,,,,,,visible,,"[77.5, 88.5, 88.5, 77.5, 77.5]","[-16.075005, -16.075005, -15.924995, -15.924995, -16.075005]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,"[{'ref_name': 'FRM_URL', 'ref_type': 'unknown', 'ref_url': 'N/A'}, {'ref_name': 'NASA Solar Monitor', 'ref_type': 'html', 'ref_url': 'http://www.solarmonitor.org/region.php?date=20140101%26region=11934'}]","<SkyCoord (HeliographicStonyhurst: obstime=2014-01-01T00:00:00.000, rsun=695700.0 km): (lon, lat) in deg
    (83., -16.)>"
,0,"[116.7792, 182.8308, 182.8656, 116.802, 116.7792]","[-154.0368, -154.5774, -153.7068, -153.1662, -154.0368]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,true,198.45634,-12.0,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,,,149.9118,-153.84179999999998,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,,,,N/A,0.220269457567348,314.2587417877188,1.0,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,2014-01-01,BETA-GAMMA-DELTA,AR,,,5e-05,N/A,[None],[None],,false,,true,,,,,,01030000000100000005000000C442AD69DE315D40C58F31772D4163C08AB0E1E995DA6640BC96900F7A5263C05D6DC5FEB2DB6640029A081B9E3663C017D9CEF753335D400C93A982512563C0C442AD69DE315D40C58F31772D4163C0,"[196.45634, 200.45634, 200.45634, 196.45634, 196.45634]","[-12.025784, -12.025784, -11.974216, -11.974216, -12.025784]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,visible,,,SOL2014-01-01T00:00:00L199C102,,1,[None],[None],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],,http://www.swpc.noaa.gov/,,,,,NOAA SWPC Observer,30436754.0,NOAA SWPC,various,Note: Latitudinal extent not provided by SWPC and is calculated assuming area=lat_ext*long_ext.,,,-11.974216,,,,-12.025784,NOAA Space Weather Prediction Center,"[0.198218, 0.24551, 0.244962, 0.197521, 0.198218]","[307.166688, 319.786584, 319.951431, 307.32854199999997, 307.166688]","[1.0, 1.0, 1.0, 1.0, 1.0]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,,BXO,,,,0.0036363636181168846,,[None],[None],[1.0],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],1.0,false,,2014-01-01T09:35:57,,-153.84179999999998,149.9118,nil,3,2014-01-01T09:35:45,cheung_mark,,0,,[None],[None],[2456658.0],[0.5],,,,ivo://helio-informatics.org/AR_NOAASWPCObserver_20140101_093557_NOAA11937_20140101,SWPC,,11.0,11937,,7.0,,,,,false,,0.0257831,0.220269457567348,-12,,9,true,,,,,various,,2.0,1,214.80420667780228,,2014-01-01 23:59:59,,,,nil,,,,Active Region,,SOL2014-01-01T00:00:00L199C102,[None],[None],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],,-161.54366,224.2587417877188,-12,,9.0,-12.0,2456658.0,0.5,,,,,,,,,visible,,"[7.0, 11.0, 11.0, 7.0, 7.0]","[-12.025784, -12.025784, -11.974216, -11.974216, -12.025784]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,"[{'ref_name': 'FRM_URL', 'ref_type': 'unknown', 'ref_url': 'N/A'}, {'ref_name': 'NASA Solar Monitor', 'ref_type': 'html', 'ref_url': 'http://www.solarmonitor.org/region.php?date=20140101%26region=11937'}]","<SkyCoord (HeliographicStonyhurst: obstime=2014-01-01T00:00:00.000, rsun=695700.0 km): (lon, lat) in deg
    (9., -12.)>"
,0,"[-167.96160000003874, -134.61899999994785, -134.73420000006445, -168.10559999989346, -167.96160000003874]","[-105.7728, -105.4986, -100.2378, -100.512, -105.7728]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,true,180.45634,-9.0,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,,,-151.37880000006407,-102.99780000000001,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,,,,N/A,0.187754340320895,214.2312841240513,1.0,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,2014-01-01,ALPHAGAMMA-DELTA,AR,,,5e-05,N/A,[None],[None],,false,,true,,,,,,01030000000100000005000000ADFA5C6DC5FE64C05396218E75715AC02B8716D9CED360C04772F90FE95F5AC02497FF907ED760C048BF7D1D380F59C0A54E4013610365C054E3A59BC42059C0ADFA5C6DC5FE64C05396218E75715AC0,"[179.45634, 181.45634, 181.45634, 179.45634, 179.45634]","[-9.154698, -9.154698, -8.845302, -8.845302, -9.154698]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,visible,,,SOL2014-01-01T00:00:00L181C099,,1,[None],[None],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],,http://www.swpc.noaa.gov/,,,,,NOAA SWPC Observer,91310264.0,NOAA SWPC,various,Note: Latitudinal extent not provided by SWPC and is calculated assuming area=lat_ext*long_ext.,,,-8.845302,,,,-9.154698,NOAA Space Weather Prediction Center,"[0.203542, 0.175384, 0.172204, 0.200846, 0.203542]","[212.200424, 218.08519, 216.648031, 210.87562, 212.200424]","[1.0, 1.0, 1.0, 1.0, 1.0]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,,HAX,,,,0.010909091093296214,,[None],[None],[1.0],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],1.0,false,,2014-01-01T09:36:00,,-102.99780000000001,-151.3788,nil,3,2014-01-01T09:35:48,cheung_mark,,0,,[None],[None],[2456658.0],[0.5],,,,ivo://helio-informatics.org/AR_NOAASWPCObserver_20140101_093600_NOAA11938_20140101,SWPC,,-8.0,11938,,-10.0,,,,,false,,0.154699,0.187754340320895,-9,,-9,true,,,,,various,,1.0,1,183.0958434653283,,2014-01-01 23:59:59,,,,nil,,,,Active Region,,SOL2014-01-01T00:00:00L181C099,[None],[None],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],,-179.54366,124.23128412405131,-9,,-9.0,-9.0,2456658.0,0.5,,,,,,,,,visible,,"[-10.0, -8.0, -8.0, -10.0, -10.0]","[-9.154698, -9.154698, -8.845302, -8.845302, -9.154698]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,"[{'ref_name': 'FRM_URL', 'ref_type': 'unknown', 'ref_url': 'N/A'}, {'ref_name': 'NASA Solar Monitor', 'ref_type': 'html', 'ref_url': 'http://www.solarmonitor.org/region.php?date=20140101%26region=11938'}]","<SkyCoord (HeliographicStonyhurst: obstime=2014-01-01T00:00:00.000, rsun=695700.0 km): (lon, lat) in deg
    (-9., -9.)>"
,0,"[-854.1959999999963, -846.3659999999218, -845.2919999998994, -853.1100000001024, -854.1959999999963]","[189.2934, 190.0842, 196.9734, 196.1832, 189.2934]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,true,127.45634000000001,10.0,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,,,-849.7800000000279,193.1358,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,,,,N/A,0.893623653602805,167.19547865006925,1.0,2456658.0,0.5,0.0,-3.00486205574513,0.9833574071175574,2456658.0,0.5,2014-01-01,ALPHAGAMMA-DELTA,AR,,,5e-05,N/A,[None],[None],,false,,true,,,,,,0103000000010000000500000021B0726891B18AC0AF94658863A96740B0726891ED728AC058CA32C4B1C2674075931804566A8AC0A5BDC117269F68407B14AE47E1A88AC012143FC6DC85684021B0726891B18AC0AF94658863A96740,"[126.95634, 127.95634, 127.95634, 126.95634, 126.95634]","[9.793736, 9.793736, 10.206264, 10.206264, 9.793736]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,visible,,,SOL2014-01-01T00:00:00L127C080,,1,[None],[None],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],,http://www.swpc.noaa.gov/,,,,,NOAA SWPC Observer,60873508.0,NOAA SWPC,various,Note: Latitudinal extent not provided by SWPC and is calculated assuming area=lat_ext*long_ext.,,,10.2062645,,,,9.7937355,NOAA Space Weather Prediction Center,"[0.897179, 0.889519, 0.890021, 0.897649, 0.897179]","[167.504942, 167.342051, 166.88278200000002, 167.049283, 167.504942]","[1.0, 1.0, 1.0, 1.0, 1.0]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513, -3.00486205574513]","[0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574, 0.9833574071175574]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,,HRX,,,,0.007272727236233769,,[None],[None],[1.0],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],1.0,false,,2014-01-01T09:36:06,,193.1358,-849.78,nil,1,2014-01-01T09:35:55,cheung_mark,,0,,[None],[None],[2456658.0],[0.5],,,,ivo://helio-informatics.org/AR_NOAASWPCObserver_20140101_093606_NOAA11942_20140101,SWPC,,-61.5,11942,,-62.5,,,,,false,,0.206265,0.893623653602805,10,,-62,true,,,,,various,,0.5,1,871.4513673416549,,2014-01-01 23:59:59,,,,nil,,,,Active Region,,SOL2014-01-01T00:00:00L127C080,[None],[None],[2456658.0],[0.5],[0.0],[-3.00486205574513],[0.9833574071175574],[2456658.0],[0.5],,127.45634000000001,77.19547865006925,10,,-62.0,10.0,2456658.0,0.5,,,,,,,,,visible,,"[-62.5, -61.5, -61.5, -62.5, -62.5]","[9.793736, 9.793736, 10.206264, 10.206264, 9.793736]","[2456658.0, 2456658.0, 2456658.0, 2456658.0, 2456658.0]","[0.5, 0.5, 0.5, 0.5, 0.5]",,,"[{'ref_name': 'FRM_URL', 'ref_type': 'unknown', 'ref_url': 'N/A'}, {'ref_name': 'NASA Solar Monitor', 'ref_type': 'html', 'ref_url': 'http://www.solarmonitor.org/region.php?date=20140101%26region=11942'}]","<SkyCoord (HeliographicStonyhurst: obstime=2014-01-01T00:00:00.000, rsun=695700.0 km): (lon, lat) in deg
    (-62., 10.)>"
